case_id,crime_no,case_category,registered_date,unit_id,district_id,crime_head_id,crime_subhead_id,gravity,status,lat,lng,brief_facts
992,100030014202600031,FIR,2026-03-13,14,3,1,4,Non-Heinous,Closed,15.80874,74.45482,Vehicle Theft — accused matches pattern seen in other station records.
993,100060029202600020,FIR,2026-03-13,29,6,1,5,Non-Heinous,Charge Sheeted,13.29184,77.23044,Robbery — accused matches pattern seen in other station records.
994,100050024202600018,FIR,2026-03-14,24,5,3,9,Non-Heinous,Charge Sheeted,13.00705,74.76868,Molestation reported in the jurisdiction.
995,100010005202600001,FIR,2026-03-15,5,1,3,10,Non-Heinous,Under Investigation,12.85206,77.50624,Domestic Violence Complaint reported in the jurisdiction.
996,100060029202600004,FIR,2026-03-15,29,6,2,7,Non-Heinous,Under Investigation,13.32243,77.24725,Murder reported in the jurisdiction.
997,100020011202600008,FIR,2026-03-15,11,2,2,6,Non-Heinous,Under Investigation,12.32593,76.60073,Grievous Hurt reported in the jurisdiction.
998,100040020202600008,FIR,2026-03-15,20,4,2,7,Non-Heinous,Under Investigation,17.36955,76.72857,Murder reported in the jurisdiction.
999,100040018202600015,FIR,2026-03-15,18,4,4,12,Non-Heinous,Under Investigation,17.40688,76.84881,Social Media Harassment reported in the jurisdiction.
1000,100020007202600023,FIR,2026-03-15,7,2,1,4,Non-Heinous,Under Investigation,12.21286,76.67261,Vehicle Theft reported in the jurisdiction.
1001,100030014202600030,FIR,2026-03-15,14,3,2,8,Non-Heinous,Closed,15.79656,74.46612,Assault reported in the jurisdiction.
1002,100020010202600008,FIR,2026-03-16,10,2,5,14,Heinous,Under Investigation,12.1906,76.7046,Peddling reported in the jurisdiction.
1003,100030013202600013,FIR,2026-03-16,13,3,3,9,Non-Heinous,Under Investigation,15.76854,74.45472,Molestation reported in the jurisdiction.
1004,100010006202600012,FIR,2026-03-16,6,1,1,4,Non-Heinous,Under Investigation,12.90378,77.63235,Vehicle Theft reported in the jurisdiction.
1005,100050023202600013,FIR,2026-03-16,23,5,2,8,Non-Heinous,Under Investigation,12.88232,74.84519,Assault reported in the jurisdiction.
1006,100050025202600021,FIR,2026-03-16,25,5,5,14,Non-Heinous,Charge Sheeted,12.86936,74.91677,Peddling reported in the jurisdiction.
1007,100010003202600015,FIR,2026-03-16,3,1,2,8,Non-Heinous,Undetected,12.88881,77.64655,Assault reported in the jurisdiction.
1008,100020009202600001,FIR,2026-03-17,9,2,3,9,Heinous,Closed,12.3217,76.72142,Molestation reported in the jurisdiction.
1009,100050025202600010,FIR,2026-03-17,25,5,1,5,Non-Heinous,Under Investigation,12.88157,74.90059,Robbery reported in the jurisdiction.
1010,100030014202600014,FIR,2026-03-17,14,3,5,13,Heinous,Charge Sheeted,15.79987,74.44353,Possession reported in the jurisdiction.
1011,100010004202600019,FIR,2026-03-17,4,1,2,8,Heinous,Under Investigation,12.96633,77.63162,Assault reported in the jurisdiction.
1012,100010004202600028,FIR,2026-03-17,4,1,3,10,Non-Heinous,Closed,12.99586,77.59807,Domestic Violence Complaint reported in the jurisdiction.
1013,100040021202600024,FIR,2026-03-17,21,4,6,16,Non-Heinous,Undetected,17.25575,76.77854,Public Nuisance reported in the jurisdiction.
1014,100040021202600007,FIR,2026-03-18,21,4,4,11,Non-Heinous,Charge Sheeted,17.25796,76.77816,Online Financial Fraud reported in the jurisdiction.
1015,100010005202600018,FIR,2026-03-18,5,1,4,11,Non-Heinous,Charge Sheeted,12.8639,77.50082,Online Financial Fraud reported in the jurisdiction.
1016,100040021202600002,FIR,2026-03-19,21,4,1,3,Non-Heinous,Charge Sheeted,17.2481,76.79273,Chain Snatching reported in the jurisdiction.
1017,100060029202600001,FIR,2026-03-19,29,6,2,7,Non-Heinous,Under Investigation,13.30452,77.24298,Murder reported in the jurisdiction.
1018,100030015202600010,FIR,2026-03-19,15,3,4,11,Non-Heinous,Closed,15.79592,74.39191,Online Financial Fraud reported in the jurisdiction.
1019,100060027202600011,FIR,2026-03-19,27,6,2,8,Heinous,Charge Sheeted,13.37975,77.05246,Assault reported in the jurisdiction.
1020,100040020202600014,FIR,2026-03-19,20,4,2,7,Heinous,Charge Sheeted,17.3809,76.70592,Murder reported in the jurisdiction.
1021,100030016202600015,FIR,2026-03-20,16,3,4,12,Non-Heinous,Under Investigation,15.82637,74.42406,Social Media Harassment reported in the jurisdiction.
1022,100030014202600032,FIR,2026-03-20,14,3,1,2,Non-Heinous,Under Investigation,15.798,74.46255,Burglary / House-breaking — accused matches pattern seen in other station records.
1023,100030013202600002,FIR,2026-03-21,13,3,3,10,Heinous,Under Investigation,15.73663,74.46646,Domestic Violence Complaint reported in the jurisdiction.
1024,100050026202600006,FIR,2026-03-21,26,5,1,2,Non-Heinous,Undetected,12.95916,74.90261,Burglary / House-breaking reported in the jurisdiction.
1025,100010002202600003,FIR,2026-03-21,2,1,2,8,Non-Heinous,Undetected,12.92107,77.51209,Assault reported in the jurisdiction.
1026,100040019202600004,FIR,2026-03-21,19,4,6,16,Non-Heinous,Under Investigation,17.39969,76.85686,Public Nuisance reported in the jurisdiction.
1027,100010001202600003,FIR,2026-03-21,1,1,6,16,Non-Heinous,Closed,12.87709,77.66192,Public Nuisance reported in the jurisdiction.
1028,100040019202600005,FIR,2026-03-21,19,4,1,1,Non-Heinous,Charge Sheeted,17.40205,76.86099,Theft reported in the jurisdiction.
1029,100030017202600006,FIR,2026-03-21,17,3,5,14,Non-Heinous,Charge Sheeted,15.95082,74.38559,Peddling reported in the jurisdiction.
1030,100030017202600007,FIR,2026-03-21,17,3,1,3,Non-Heinous,Charge Sheeted,15.95179,74.38348,Chain Snatching reported in the jurisdiction.
1031,100040019202600009,FIR,2026-03-21,19,4,4,11,Non-Heinous,Closed,17.42421,76.86567,Online Financial Fraud reported in the jurisdiction.
1032,100050024202600011,FIR,2026-03-21,24,5,1,2,Non-Heinous,Undetected,12.99793,74.76665,Burglary / House-breaking reported in the jurisdiction.
1033,100030017202600013,FIR,2026-03-21,17,3,1,3,Non-Heinous,Undetected,15.93706,74.38323,Chain Snatching reported in the jurisdiction.
1034,100060029202600016,FIR,2026-03-21,29,6,5,13,Heinous,Under Investigation,13.31539,77.23492,Possession reported in the jurisdiction.
1035,100050025202600029,FIR,2026-03-21,25,5,2,6,Non-Heinous,Under Investigation,12.89927,74.9011,Grievous Hurt reported in the jurisdiction.
1036,100050023202600031,FIR,2026-03-21,23,5,1,3,Non-Heinous,Closed,12.90283,74.86341,Chain Snatching — accused matches pattern seen in other station records.
1037,100040021202600003,FIR,2026-03-22,21,4,5,14,Heinous,Undetected,17.27222,76.80096,Peddling reported in the jurisdiction.
1038,400040020202600002,Zero FIR,2026-03-22,20,4,3,9,Heinous,Charge Sheeted,17.36306,76.73331,Molestation reported in the jurisdiction.
1039,100050026202600004,FIR,2026-03-23,26,5,3,10,Heinous,Closed,12.94379,74.91999,Domestic Violence Complaint reported in the jurisdiction.
1040,100030014202600005,FIR,2026-03-23,14,3,5,14,Non-Heinous,Undetected,15.81651,74.46754,Peddling reported in the jurisdiction.
1041,100010005202600007,FIR,2026-03-23,5,1,6,15,Non-Heinous,Under Investigation,12.8785,77.4914,Rioting reported in the jurisdiction.
1042,100030017202600012,FIR,2026-03-23,17,3,1,5,Non-Heinous,Closed,15.93464,74.41177,Robbery reported in the jurisdiction.
1043,100050026202600025,FIR,2026-03-23,26,5,6,15,Non-Heinous,Under Investigation,12.95427,74.88421,Rioting reported in the jurisdiction.
1044,100010002202600004,FIR,2026-03-24,2,1,2,7,Heinous,Under Investigation,12.89413,77.51473,Murder reported in the jurisdiction.
1045,100010005202600005,FIR,2026-03-24,5,1,3,10,Heinous,Under Investigation,12.87336,77.51596,Domestic Violence Complaint reported in the jurisdiction.
1046,100020008202600006,FIR,2026-03-25,8,2,2,6,Non-Heinous,Closed,12.29104,76.57647,Grievous Hurt reported in the jurisdiction.
1047,100060027202600013,FIR,2026-03-25,27,6,3,9,Heinous,Under Investigation,13.34851,77.04057,Molestation reported in the jurisdiction.
1048,100010006202600011,FIR,2026-03-25,6,1,2,6,Heinous,Closed,12.89569,77.61107,Grievous Hurt reported in the jurisdiction.
1049,100010002202600017,FIR,2026-03-25,2,1,1,5,Non-Heinous,Charge Sheeted,12.91665,77.50428,Robbery reported in the jurisdiction.
1050,100020008202600017,FIR,2026-03-25,8,2,2,7,Non-Heinous,Closed,12.30632,76.582,Murder reported in the jurisdiction.
1051,100020011202600021,FIR,2026-03-25,11,2,2,6,Heinous,Charge Sheeted,12.35724,76.60135,Grievous Hurt reported in the jurisdiction.
1052,100050025202600002,FIR,2026-03-26,25,5,6,16,Non-Heinous,Charge Sheeted,12.88976,74.8948,Public Nuisance reported in the jurisdiction.
1053,100010004202600012,FIR,2026-03-26,4,1,4,12,Non-Heinous,Under Investigation,12.99531,77.62447,Social Media Harassment reported in the jurisdiction.
1054,100030013202600012,FIR,2026-03-26,13,3,6,15,Non-Heinous,Under Investigation,15.73991,74.4789,Rioting reported in the jurisdiction.
1055,100060030202600007,FIR,2026-03-26,30,6,1,5,Non-Heinous,Closed,13.37149,77.13151,Robbery reported in the jurisdiction.
1056,100030017202600019,FIR,2026-03-26,17,3,5,13,Non-Heinous,Under Investigation,15.96612,74.39175,Possession reported in the jurisdiction.
1057,100010003202600006,FIR,2026-03-27,3,1,4,12,Non-Heinous,Undetected,12.8776,77.66509,Social Media Harassment reported in the jurisdiction.
1058,100060030202600021,FIR,2026-03-27,30,6,6,15,Non-Heinous,Undetected,13.38555,77.14237,Rioting reported in the jurisdiction.
1059,100010004202600032,FIR,2026-03-27,4,1,6,15,Non-Heinous,Undetected,12.97173,77.6026,Rioting reported in the jurisdiction.
1060,100030013202600014,FIR,2026-03-28,13,3,1,4,Non-Heinous,Under Investigation,15.7374,74.44931,Vehicle Theft reported in the jurisdiction.
1061,100040019202600023,FIR,2026-03-28,19,4,6,16,Non-Heinous,Closed,17.42537,76.87167,Public Nuisance reported in the jurisdiction.
1062,300060030202600001,PAR,2026-03-28,30,6,4,12,Non-Heinous,Undetected,13.3856,77.15059,Social Media Harassment reported in the jurisdiction.
1063,100020011202600009,FIR,2026-03-29,11,2,1,5,Non-Heinous,Closed,12.36,76.58123,Robbery reported in the jurisdiction.
1064,100030014202600007,FIR,2026-03-29,14,3,4,12,Non-Heinous,Charge Sheeted,15.80762,74.4415,Social Media Harassment reported in the jurisdiction.
1065,100060028202600018,FIR,2026-03-29,28,6,6,15,Non-Heinous,Undetected,13.39765,77.05364,Rioting reported in the jurisdiction.
1066,100040019202600025,FIR,2026-03-29,19,4,6,15,Non-Heinous,Charge Sheeted,17.40766,76.85337,Rioting reported in the jurisdiction.
1067,100030013202600025,FIR,2026-03-29,13,3,1,4,Non-Heinous,Closed,15.76112,74.46389,Vehicle Theft reported in the jurisdiction.
1068,100060027202600001,FIR,2026-03-30,27,6,6,16,Non-Heinous,Charge Sheeted,13.36614,77.03371,Public Nuisance reported in the jurisdiction.
1069,100060030202600003,FIR,2026-03-30,30,6,2,8,Non-Heinous,Closed,13.39137,77.14854,Assault reported in the jurisdiction.
1070,100040021202600014,FIR,2026-03-30,21,4,1,4,Non-Heinous,Charge Sheeted,17.27169,76.78938,Vehicle Theft reported in the jurisdiction.
1071,100050024202600004,FIR,2026-03-31,24,5,1,5,Non-Heinous,Under Investigation,12.98135,74.77502,Robbery reported in the jurisdiction.
1072,100030016202600001,FIR,2026-04-01,16,3,2,8,Heinous,Closed,15.83959,74.41938,Assault reported in the jurisdiction.
1073,100020007202600012,FIR,2026-04-01,7,2,5,14,Heinous,Charge Sheeted,12.24154,76.65927,Peddling reported in the jurisdiction.
1074,100040018202600011,FIR,2026-04-01,18,4,5,13,Non-Heinous,Undetected,17.39429,76.86689,Possession reported in the jurisdiction.
1075,100030016202600014,FIR,2026-04-01,16,3,1,1,Non-Heinous,Undetected,15.83087,74.41611,Theft reported in the jurisdiction.
1076,100040020202600017,FIR,2026-04-01,20,4,2,7,Non-Heinous,Under Investigation,17.39217,76.72115,Murder reported in the jurisdiction.
1077,100030013202600006,FIR,2026-04-02,13,3,5,14,Non-Heinous,Closed,15.73574,74.45686,Peddling reported in the jurisdiction.
1078,100030017202600003,FIR,2026-04-02,17,3,5,14,Non-Heinous,Under Investigation,15.93235,74.3905,Peddling reported in the jurisdiction.
1079,100010002202600021,FIR,2026-04-02,2,1,2,7,Heinous,Closed,12.90802,77.50647,Murder reported in the jurisdiction.
1080,100040022202600012,FIR,2026-04-03,22,4,1,5,Non-Heinous,Under Investigation,17.23625,76.77724,Robbery reported in the jurisdiction.
1081,100010005202600022,FIR,2026-04-03,5,1,1,1,Non-Heinous,Under Investigation,12.84527,77.50084,Theft reported in the jurisdiction.
1082,100010006202600017,FIR,2026-04-03,6,1,3,9,Heinous,Under Investigation,12.89514,77.60258,Molestation reported in the jurisdiction.
1083,100040018202600006,FIR,2026-04-04,18,4,2,6,Non-Heinous,Under Investigation,17.40239,76.8753,Grievous Hurt reported in the jurisdiction.
1084,100060029202600015,FIR,2026-04-04,29,6,5,13,Heinous,Charge Sheeted,13.31031,77.23623,Possession reported in the jurisdiction.
1085,100010001202600014,FIR,2026-04-04,1,1,3,9,Heinous,Charge Sheeted,12.8694,77.6627,Molestation reported in the jurisdiction.
1086,100040022202600026,FIR,2026-04-04,22,4,5,14,Non-Heinous,Under Investigation,17.24074,76.75347,Peddling reported in the jurisdiction.
1087,100030016202600022,FIR,2026-04-04,16,3,6,16,Non-Heinous,Under Investigation,15.8207,74.39566,Public Nuisance reported in the jurisdiction.
1088,100040019202600026,FIR,2026-04-04,19,4,6,15,Non-Heinous,Charge Sheeted,17.40138,76.84719,Rioting reported in the jurisdiction.
1089,100020009202600012,FIR,2026-04-05,9,2,4,11,Non-Heinous,Under Investigation,12.30777,76.70551,Online Financial Fraud reported in the jurisdiction.
1090,100010002202600015,FIR,2026-04-05,2,1,5,13,Non-Heinous,Undetected,12.90409,77.50497,Possession reported in the jurisdiction.
1091,100030013202600026,FIR,2026-04-05,13,3,5,14,Heinous,Closed,15.73923,74.46366,Peddling reported in the jurisdiction.
1092,100030016202600028,FIR,2026-04-05,16,3,6,16,Non-Heinous,Under Investigation,15.8511,74.3986,Public Nuisance reported in the jurisdiction.
1093,100050024202600005,FIR,2026-04-06,24,5,6,15,Non-Heinous,Closed,13.00868,74.77845,Rioting reported in the jurisdiction.
1094,100010004202600022,FIR,2026-04-06,4,1,2,7,Non-Heinous,Charge Sheeted,12.97156,77.61422,Murder reported in the jurisdiction.
1095,100050026202600020,FIR,2026-04-06,26,5,1,1,Non-Heinous,Under Investigation,12.94564,74.89829,Theft reported in the jurisdiction.
1096,100010004202600031,FIR,2026-04-06,4,1,4,12,Non-Heinous,Under Investigation,12.98289,77.62111,Social Media Harassment reported in the jurisdiction.
1097,400020012202600001,Zero FIR,2026-04-07,12,2,6,15,Non-Heinous,Closed,12.20082,76.74969,Rioting reported in the jurisdiction.
1098,100030014202600020,FIR,2026-04-07,14,3,2,7,Heinous,Closed,15.81614,74.4438,Murder reported in the jurisdiction.
1099,100040020202600019,FIR,2026-04-07,20,4,3,10,Heinous,Under Investigation,17.37886,76.73144,Domestic Violence Complaint reported in the jurisdiction.
1100,100060030202600019,FIR,2026-04-07,30,6,1,1,Non-Heinous,Closed,13.35633,77.15052,Theft reported in the jurisdiction.
1101,400020007202600001,Zero FIR,2026-04-08,7,2,2,6,Heinous,Undetected,12.21747,76.69019,Grievous Hurt reported in the jurisdiction.
1102,100020012202600011,FIR,2026-04-08,12,2,2,8,Heinous,Closed,12.19651,76.7316,Assault reported in the jurisdiction.
1103,100020009202600010,FIR,2026-04-09,9,2,1,3,Non-Heinous,Charge Sheeted,12.31374,76.72731,Chain Snatching reported in the jurisdiction.
1104,100010001202600006,FIR,2026-04-09,1,1,1,3,Non-Heinous,Under Investigation,12.89136,77.66948,Chain Snatching reported in the jurisdiction.
1105,100060030202600016,FIR,2026-04-09,30,6,2,6,Heinous,Closed,13.35766,77.13907,Grievous Hurt reported in the jurisdiction.
1106,100050025202600014,FIR,2026-04-10,25,5,1,4,Non-Heinous,Undetected,12.86638,74.91305,Vehicle Theft reported in the jurisdiction.
1107,100030015202600018,FIR,2026-04-10,15,3,2,6,Non-Heinous,Charge Sheeted,15.80764,74.37453,Grievous Hurt reported in the jurisdiction.
1108,100010004202600011,FIR,2026-04-11,4,1,6,15,Non-Heinous,Closed,12.99285,77.63167,Rioting reported in the jurisdiction.
1109,100020012202600002,FIR,2026-04-11,12,2,6,16,Non-Heinous,Under Investigation,12.21637,76.75465,Public Nuisance reported in the jurisdiction.
1110,100030013202600024,FIR,2026-04-11,13,3,1,5,Non-Heinous,Closed,15.7594,74.47886,Robbery reported in the jurisdiction.
1111,100040020202600025,FIR,2026-04-11,20,4,3,10,Heinous,Under Investigation,17.36152,76.71029,Domestic Violence Complaint reported in the jurisdiction.
1112,100060029202600019,FIR,2026-04-11,29,6,5,13,Heinous,Charge Sheeted,13.30218,77.23454,Possession reported in the jurisdiction.
1113,100030013202600001,FIR,2026-04-12,13,3,2,8,Heinous,Undetected,15.73995,74.46733,Assault reported in the jurisdiction.
1114,100020007202600010,FIR,2026-04-12,7,2,1,1,Non-Heinous,Charge Sheeted,12.21566,76.69358,Theft reported in the jurisdiction.
1115,100050026202600015,FIR,2026-04-12,26,5,6,15,Non-Heinous,Charge Sheeted,12.97062,74.88732,Rioting reported in the jurisdiction.
1116,100010004202600005,FIR,2026-04-13,4,1,2,8,Heinous,Closed,12.96533,77.63187,Assault reported in the jurisdiction.
1117,100040022202600007,FIR,2026-04-13,22,4,2,7,Non-Heinous,Closed,17.21824,76.75985,Murder reported in the jurisdiction.
1118,100040020202600005,FIR,2026-04-13,20,4,2,6,Heinous,Closed,17.36232,76.73836,Grievous Hurt reported in the jurisdiction.
1119,300010002202600001,PAR,2026-04-13,2,1,6,16,Non-Heinous,Under Investigation,12.90722,77.49305,Public Nuisance reported in the jurisdiction.
1120,100040022202600022,FIR,2026-04-13,22,4,6,15,Non-Heinous,Under Investigation,17.22568,76.76729,Rioting reported in the jurisdiction.
1121,100060028202600024,FIR,2026-04-13,28,6,2,8,Heinous,Charge Sheeted,13.41244,77.0488,Assault reported in the jurisdiction.
1122,100050023202600006,FIR,2026-04-14,23,5,3,10,Non-Heinous,Charge Sheeted,12.89167,74.84013,Domestic Violence Complaint reported in the jurisdiction.
1123,100020011202600010,FIR,2026-04-14,11,2,3,10,Heinous,Undetected,12.33298,76.59679,Domestic Violence Complaint reported in the jurisdiction.
1124,100010004202600021,FIR,2026-04-14,4,1,3,10,Non-Heinous,Charge Sheeted,13.00223,77.63526,Domestic Violence Complaint reported in the jurisdiction.
